BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
C4F7N                                                           
cross_section_C4F7N.txt
--------------------------------------------------
CO2                                                             
cross_section_CO2_IST-Lisbon.txt
 
 
 
 Conditions
A1     Electric field / N (Td)                                         
A2     Angular frequency / N (m3/s)               0.000    
A3     Cosine of E-B field angle                  0.000    
A4     Gas temperature (K)                        300.0    
A5     Excitation temperature (K)                 300.0    
A6     Transition energy (eV)                     0.000    
A7     Ionization degree                          0.000    
A8     Plasma density (1/m3)                     0.1000E+19
A9     Ion charge parameter                       1.000    
A10    Ion/neutral mass ratio                     1.000    
A11    e-e momentum effects                       0.000    
A12    Energy sharing                             1.000    
A13    Growth model                               1.000    
A14    Maxwellian mean energy (eV)                0.000    
A15    # of grid points                           200.0    
A16    Grid type                                                       
A17    Maximum energy                                                  
A18    Precision                                 0.1000E-09
A19    Convergence                               0.1000E-03
A20    Maximum # of iterations                    1000.    
A21    Mole fraction C4F7N                       0.2000E-01
A22    Mole fraction CO2                         0.9800    
          40   4.435       3.000       1.250    
          41   4.608       3.000       1.250    
          42   4.788       3.000       1.488    
          43   4.974       3.000       1.773    
          44   5.168       3.000       1.773    
          45   5.369       3.000       2.111    
          46   5.578       3.000       2.111    
          47   5.795       3.000       2.515    
          48   6.021       3.000       2.515    
          49   6.255       3.000       2.995    
          50   6.499       3.000       2.995    
          51   6.752       3.000       2.995    
          52   7.014       3.000       2.995    
          53   7.288       3.000       2.995    
          54   7.571       3.000       3.567    
          55   7.866       3.000       3.567    
          56   8.172       3.000       3.567    
          57   8.490       3.000       3.567    
          58   8.821       3.000       3.567    
          59   9.165       3.000       3.567    
          60   9.521       3.000       3.567    
          61   9.892       3.000       4.248    
          62   10.28       3.000       4.248    
          63   10.68       3.000       4.248    
          64   11.09       3.000       4.248    
          65   11.52       3.000       4.248    
          66   11.97       3.000       4.248    
          67   12.44       3.000       4.248    
          68   12.92       3.000       4.248    
          69   13.43       3.000       5.060    
          70   13.95       3.000       5.060    
          71   14.49       3.000       5.060    
          72   15.06       3.000       5.060    
          73   15.64       3.000       6.026    
          74   16.25       3.000       6.026    
          75   16.89       3.000       7.177    
          76   17.54       3.000       8.548    
          77   18.23       3.000       8.548    
          78   18.94       3.000       8.548    
          79   19.67       3.000       8.548    
          80   20.44       3.000       10.18    
          81   21.23       3.000       10.18    
          82   22.06       3.000       10.18    
          83   22.92       3.000       12.12    
          84   23.81       3.000       12.12    
          85   24.74       3.000       12.12    
          86   25.70       3.000       12.12    
          87   26.70       3.000       14.42    
          88   27.74       3.000       14.42    
          89   28.82       3.000       14.42    
          90   29.95       3.000       14.42    
          91   31.11       3.000       14.42    
          92   32.32       3.000       17.13    
          93   33.58       3.000       17.13    
          94   34.89       3.000       17.13    
          95   36.25       3.000       17.13    
          96   37.66       3.000       17.13    
          97   39.13       3.000       17.13    
          98   40.65       3.000       20.34    
          99   42.23       3.000       20.34    
         100   43.88       3.000       20.34    
         101   45.58       3.000       20.34    
         102   47.36       3.000       20.34    
         103   49.20       3.000       20.34    
         104   51.12       3.000       20.34    
         105   53.11       3.000       24.14    
         106   55.18       3.000       24.14    
         107   57.32       3.000       24.14    
         108   59.56       3.000       24.14    
         109   61.87       3.000       24.14    
         110   64.28       3.000       24.14    
         111   66.79       3.000       24.14    
         112   69.39       3.000       24.14    
         113   72.09       3.000       28.62    
         114   74.90       3.000       28.62    
         115   77.81       3.000       28.62    
         116   80.84       3.000       28.62    
         117   83.99       3.000       28.62    
         118   87.26       3.000       28.62    
         119   90.66       3.000       28.62    
         120   94.19       3.000       28.62    
         121   97.85       3.000       28.62    
         122   101.7       3.000       33.92    
         123   105.6       3.000       33.92    
         124   109.7       3.000       33.92    
         125   114.0       3.000       33.92    
         126   118.4       3.000       33.92    
         127   123.1       3.000       33.92    
         128   127.8       3.000       33.92    
         129   132.8       3.000       33.92    
         130   138.0       3.000       40.19    
         131   143.4       3.000       40.19    
         132   148.9       3.000       40.19    
         133   154.7       3.000       40.19    
         134   160.8       3.000       40.19    
         135   167.0       3.000       40.19    
         136   173.5       3.000       40.19    
         137   180.3       3.000       40.19    
         138   187.3       3.000       47.59    
         139   194.6       3.000       47.59    
         140   202.2       3.000       47.59    
         141   210.1       3.000       47.59    
         142   218.2       3.000       47.59    
         143   226.7       3.000       47.59    
         144   235.6       3.000       47.59    
         145   244.7       3.000       47.59    
         146   254.3       3.000       56.35    
         147   264.2       3.000       56.35    
         148   274.4       3.000       56.35    
         149   285.1       3.000       56.35    
         150   296.2       3.000       56.35    
         151   307.8       3.000       56.35    
         152   319.7       3.000       66.70    
         153   332.2       3.000       66.70    
         154   345.1       3.000       66.70    
         155   358.6       3.000       66.70    
         156   372.5       3.000       66.70    
         157   387.0       3.000       66.70    
         158   402.1       3.000       66.70    
         159   417.8       3.000       78.93    
         160   434.0       3.000       78.93    
         161   450.9       3.000       78.93    
         162   468.5       3.000       78.93    
         163   486.7       3.000       78.93    
         164   505.7       3.000       78.93    
         165   525.3       3.000       93.39    
         166   545.8       3.000       93.39    
         167   567.1       3.000       93.39    
         168   589.1       3.000       93.39    
         169   612.1       3.000       93.39    
         170   635.9       3.000       93.39    
         171   660.7       3.000       110.5    
         172   686.4       3.000       110.5    
         173   713.1       3.000       110.5    
         174   740.9       3.000       110.5    
         175   769.7       3.000       110.5    
         176   799.7       3.000       110.5    
         177   830.8       3.000       130.7    
         178   863.2       3.000       130.7    
         179   896.8       3.000       130.7    
         180   931.7       3.000       130.7    
         181   968.0       3.000       130.7    
         182   1006.       3.000       154.6    
         183   1045.       3.000       154.6    
         184   1085.       3.000       154.6    
         185   1128.       3.000       154.6    
         186   1172.       3.000       182.8    
         187   1217.       3.000       182.8    
         188   1265.       3.000       182.8    
         189   1314.       3.000       182.8    
         190   1365.       3.000       182.8    
         191   1418.       3.000       216.2    
         192   1473.       3.000       216.2    
         193   1531.       3.000       216.2    
         194   1590.       3.000       216.2    
         195   1652.       3.000       255.6    
         196   1717.       3.000       255.6    
         197   1783.       3.000       255.6    
         198   1853.       3.000       302.3    
         199   1925.       3.000       302.3    
         200   2000.       3.000       302.3    
 
 
 Transport coefficients
A1     Mean energy (eV)                                                
A2     Mobility *N (1/m/V/s)                                           
A6     Diffusion coefficient *N (1/m/s)                                
A11    Energy mobility *N (1/m/V/s)                                    
A12    Energy diffusion coef. D*N (1/m/s)                              
A13    Total collision freq. /N (m3/s)                                 
A14    Momentum frequency /N (m3/s)                                    
A16    Total ionization freq. /N (m3/s)                                
A17    Total attachment freq. /N (m3/s)                                
A18    Townsend ioniz. coef. alpha/N (m2)                              
A19    Townsend attach. coef. eta/N (m2)                               
A20    Power /N (eV m3/s)                                              
A21    Elastic power loss /N (eV m3/s)                                 
A22    Inelastic power loss /N (eV m3/s)                               
A23    Growth power /N (eV m3/s)                                       
A27    Maximum energy                                                  
A28    # of iterations                                                 
A29    # of grid trials                                                
          R#    E/N (Td)      A1          A2          A6         A11         A12         A13         A14         A16         A17         A18         A19         A20         A21         A22         A23         A27         A28         A29    
           1   1.000      0.4643E-02  0.1849E+25  0.6258E+22  0.3203E+25  0.2380E+23  0.9959E-13  0.9512E-13   0.000      0.8936E-15   0.000      0.4833E-18  0.1849E-17 -0.8663E-19  0.6151E-17 -0.4211E-17  0.6211       30.00       1.000    
           2   1.039      0.4781E-02  0.1843E+25  0.6394E+22  0.3186E+25  0.2373E+23  0.9972E-13  0.9544E-13   0.000      0.9183E-15   0.000      0.4796E-18  0.1989E-17 -0.8622E-19  0.6530E-17 -0.4451E-17  0.6211       30.00       1.000    
           3   1.079      0.4924E-02  0.1837E+25  0.6536E+22  0.3169E+25  0.2367E+23  0.9984E-13  0.9575E-13   0.000      0.9441E-15   0.000      0.4761E-18  0.2140E-17 -0.8581E-19  0.6938E-17 -0.4708E-17  0.6211       31.00       1.000    
           4   1.121      0.5073E-02  0.1831E+25  0.6685E+22  0.3152E+25  0.2363E+23  0.9996E-13  0.9605E-13   0.000      0.9710E-15   0.000      0.4729E-18  0.2303E-17 -0.8538E-19  0.7376E-17 -0.4985E-17  0.6211       31.00       1.000    
           5   1.165      0.5228E-02  0.1826E+25  0.6842E+22  0.3137E+25  0.2361E+23  0.1001E-12  0.9635E-13   0.000      0.9991E-15   0.000      0.4698E-18  0.2478E-17 -0.8495E-19  0.7848E-17 -0.5282E-17  0.6211       31.00       1.000    
           6   1.210      0.5390E-02  0.1820E+25  0.7006E+22  0.3121E+25  0.2361E+23  0.1002E-12  0.9663E-13   0.000      0.1028E-14   0.000      0.4668E-18  0.2667E-17 -0.8450E-19  0.8355E-17 -0.5600E-17  0.6211       31.00       1.000    
           7   1.258      0.5559E-02  0.1815E+25  0.7178E+22  0.3107E+25  0.2363E+23  0.1003E-12  0.9692E-13   0.000      0.1059E-14   0.000      0.4641E-18  0.2870E-17 -0.8403E-19  0.8900E-17 -0.5943E-17  0.6211       32.00       1.000    
           8   1.307      0.5735E-02  0.1810E+25  0.7359E+22  0.3093E+25  0.2367E+23  0.1004E-12  0.9719E-13   0.000      0.1091E-14   0.000      0.4615E-18  0.3089E-17 -0.8356E-19  0.9487E-17 -0.6312E-17  0.6211       32.00       1.000    
           9   1.357      0.5918E-02  0.1805E+25  0.7550E+22  0.3080E+25  0.2374E+23  0.1005E-12  0.9745E-13   0.000      0.1124E-14   0.000      0.4590E-18  0.3325E-17 -0.8306E-19  0.1012E-16 -0.6708E-17  0.6211       32.00       1.000    
          10   1.410      0.6111E-02  0.1800E+25  0.7751E+22  0.3067E+25  0.2385E+23  0.1007E-12  0.9771E-13   0.000      0.1159E-14   0.000      0.4566E-18  0.3580E-17 -0.8255E-19  0.1080E-16 -0.7136E-17  0.6211       33.00       1.000    
          11   1.465      0.6313E-02  0.1796E+25  0.7963E+22  0.3055E+25  0.2399E+23  0.1008E-12  0.9796E-13   0.000      0.1195E-14   0.000      0.4544E-18  0.3854E-17 -0.8202E-19  0.1154E-16 -0.7598E-17  0.6211       33.00       1.000    
          12   1.522      0.6525E-02  0.1791E+25  0.8187E+22  0.3044E+25  0.2418E+23  0.1009E-12  0.9820E-13   0.000      0.1233E-14   0.000      0.4523E-18  0.4150E-17 -0.8146E-19  0.1233E-16 -0.8098E-17  0.6211       34.00       1.000    
          13   1.581      0.6750E-02  0.1787E+25  0.8426E+22  0.3033E+25  0.2442E+23  0.1010E-12  0.9843E-13   0.000      0.1273E-14   0.000      0.4503E-18  0.4469E-17 -0.8087E-19  0.1319E-16 -0.8640E-17  0.6211       34.00       1.000    
          14   1.643      0.6988E-02  0.1783E+25  0.8681E+22  0.3023E+25  0.2473E+23  0.1011E-12  0.9865E-13   0.000      0.1314E-14   0.000      0.4485E-18  0.4813E-17 -0.8025E-19  0.1412E-16 -0.9229E-17  0.6211       35.00       1.000    
          15   1.707      0.7243E-02  0.1779E+25  0.8956E+22  0.3014E+25  0.2512E+23  0.1012E-12  0.9886E-13   0.000      0.1356E-14   0.000      0.4467E-18  0.5184E-17 -0.7959E-19  0.1514E-16 -0.9873E-17  0.6211       36.00       1.000    
          16   1.773      0.7517E-02  0.1775E+25  0.9254E+22  0.3005E+25  0.2561E+23  0.1013E-12  0.9907E-13   0.000      0.1401E-14   0.000      0.4450E-18  0.5584E-17 -0.7888E-19  0.1624E-16 -0.1058E-16  0.6211       36.00       1.000    
          17   1.843      0.7816E-02  0.1772E+25  0.9580E+22  0.2997E+25  0.2624E+23  0.1014E-12  0.9926E-13   0.000      0.1447E-14   0.000      0.4433E-18  0.6016E-17 -0.7811E-19  0.1745E-16 -0.1136E-16  0.6211       37.00       1.000    
          18   1.914      0.8144E-02  0.1769E+25  0.9942E+22  0.2990E+25  0.2702E+23  0.1015E-12  0.9944E-13   0.000      0.1496E-14   0.000      0.4417E-18  0.6481E-17 -0.7727E-19  0.1879E-16 -0.1223E-16  0.6211       38.00       1.000    
          19   1.989      0.8511E-02  0.1766E+25  0.1035E+23  0.2984E+25  0.2802E+23  0.1016E-12  0.9961E-13   0.000      0.1546E-14   0.000      0.4402E-18  0.6984E-17 -0.7633E-19  0.2026E-16 -0.1320E-16  0.6211       39.00       1.000    
          20   2.066      0.8925E-02  0.1763E+25  0.1081E+23  0.2980E+25  0.2928E+23  0.1017E-12  0.9976E-13   0.000      0.1598E-14   0.000      0.4386E-18  0.7527E-17 -0.7527E-19  0.2191E-16 -0.1430E-16  0.6211       39.00       1.000    
          21   2.147      0.9402E-02  0.1761E+25  0.1135E+23  0.2977E+25  0.3086E+23  0.1018E-12  0.9990E-13   0.000      0.1652E-14   0.000      0.4371E-18  0.8113E-17 -0.7405E-19  0.2376E-16 -0.1557E-16  0.6211       40.00       1.000    
          22   2.230      0.9959E-02  0.1758E+25  0.1199E+23  0.2976E+25  0.3284E+23  0.1019E-12  0.1000E-12   0.000      0.1708E-14   0.000      0.4354E-18  0.8747E-17 -0.7263E-19  0.2587E-16 -0.1705E-16  0.6211       42.00       1.000    
          23   2.317      0.1062E-01  0.1757E+25  0.1275E+23  0.2977E+25  0.3530E+23  0.1020E-12  0.1001E-12   0.000      0.1765E-14   0.000      0.4336E-18  0.9432E-17 -0.7094E-19  0.2829E-16 -0.1879E-16  0.6211       43.00       1.000    
          24   2.407      0.1142E-01  0.1756E+25  0.1368E+23  0.2982E+25  0.3832E+23  0.1021E-12  0.1002E-12   0.000      0.1824E-14   0.000      0.4316E-18  0.1017E-16 -0.6889E-19  0.3112E-16 -0.2088E-16  0.6211       44.00       1.000    
          25   2.501      0.1241E-01  0.1755E+25  0.1483E+23  0.2989E+25  0.4196E+23  0.1022E-12  0.1002E-12   0.000      0.1884E-14   0.000      0.4291E-18  0.1098E-16 -0.6639E-19  0.3446E-16 -0.2341E-16  0.6211       45.00       1.000    
          26   2.598      0.1362E-01  0.1756E+25  0.1627E+23  0.3000E+25  0.4625E+23  0.1023E-12  0.1002E-12   0.000      0.1944E-14   0.000      0.4262E-18  0.1185E-16 -0.6330E-19  0.3845E-16 -0.2653E-16  0.6211       46.00       1.000    
          27   2.700      0.1514E-01  0.1757E+25  0.1806E+23  0.3015E+25  0.5117E+23  0.1024E-12  0.1001E-12   0.000      0.2005E-14   0.000      0.4226E-18  0.1281E-16 -0.5946E-19  0.4324E-16 -0.3038E-16  0.6211       47.00       1.000    
          28   2.805      0.1700E-01  0.1760E+25  0.2030E+23  0.3033E+25  0.5661E+23  0.1025E-12  0.9992E-13   0.000      0.2063E-14   0.000      0.4179E-18  0.1385E-16 -0.5472E-19  0.4902E-16 -0.3512E-16  0.6211       47.00       1.000    
          29   2.914      0.1927E-01  0.1765E+25  0.2303E+23  0.3054E+25  0.6237E+23  0.1025E-12  0.9967E-13   0.000      0.2119E-14   0.000      0.4121E-18  0.1498E-16 -0.4898E-19  0.5590E-16 -0.4086E-16  0.6211       47.00       1.000    
          30   3.027      0.2209E-01  0.1776E+25  0.2655E+23  0.3084E+25  0.6854E+23  0.1025E-12  0.9901E-13   0.000      0.2171E-14   0.000      0.4037E-18  0.1628E-16 -0.4186E-19  0.6433E-16 -0.4800E-16  0.7398       91.00       2.000    
          31   3.145      0.2508E-01  0.1783E+25  0.3020E+23  0.3105E+25  0.7408E+23  0.1025E-12  0.9862E-13   0.000      0.2215E-14   0.000      0.3950E-18  0.1764E-16 -0.3430E-19  0.7329E-16 -0.5561E-16  0.7398       43.00       1.000    
          32   3.268      0.2827E-01  0.1792E+25  0.3410E+23  0.3126E+25  0.7923E+23  0.1025E-12  0.9817E-13   0.000      0.2253E-14   0.000      0.3848E-18  0.1913E-16 -0.2629E-19  0.8289E-16 -0.6372E-16  0.7398       40.00       1.000    
          33   3.395      0.3150E-01  0.1801E+25  0.3809E+23  0.3146E+25  0.8392E+23  0.1024E-12  0.9769E-13   0.000      0.2284E-14   0.000      0.3736E-18  0.2075E-16 -0.1818E-19  0.9274E-16 -0.7196E-16  0.7398       36.00       1.000    
          34   3.527      0.3491E-01  0.1815E+25  0.4242E+23  0.3170E+25  0.8848E+23  0.1023E-12  0.9692E-13   0.000      0.2308E-14   0.000      0.3606E-18  0.2257E-16 -0.9679E-20  0.1032E-15 -0.8061E-16  0.8811       65.00       2.000    
          35   3.664      0.3787E-01  0.1823E+25  0.4612E+23  0.3188E+25  0.9237E+23  0.1023E-12  0.9647E-13   0.000      0.2326E-14   0.000      0.3482E-18  0.2448E-16 -0.2314E-20  0.1126E-15 -0.8813E-16  0.8811       30.00       1.000    
          36   3.807      0.4065E-01  0.1832E+25  0.4963E+23  0.3205E+25  0.9607E+23  0.1022E-12  0.9602E-13   0.000      0.2339E-14   0.000      0.3355E-18  0.2655E-16  0.4568E-20  0.1217E-15 -0.9513E-16  0.8811       27.00       1.000    
          37   3.955      0.4346E-01  0.1846E+25  0.5334E+23  0.3228E+25  0.9988E+23  0.1020E-12  0.9529E-13   0.000      0.2348E-14   0.000      0.3216E-18  0.2887E-16  0.1145E-19  0.1309E-15 -0.1021E-15   1.049       50.00       2.000    
          38   4.109      0.4587E-01  0.1854E+25  0.5644E+23  0.3245E+25  0.1034E+24  0.1019E-12  0.9489E-13   0.000      0.2353E-14   0.000      0.3089E-18  0.3130E-16  0.1731E-19  0.1392E-15 -0.1080E-15   1.049       23.00       1.000    
          39   4.269      0.4825E-01  0.1865E+25  0.5970E+23  0.3268E+25  0.1073E+24  0.1018E-12  0.9432E-13   0.000      0.2353E-14   0.000      0.2956E-18  0.3399E-16  0.2304E-19  0.1476E-15 -0.1136E-15   1.250       45.00       2.000    
          40   4.435      0.5018E-01  0.1865E+25  0.6215E+23  0.3281E+25  0.1107E+24  0.1017E-12  0.9432E-13   0.000      0.2352E-14   0.000      0.2844E-18  0.3668E-16  0.2771E-19  0.1547E-15 -0.1181E-15   1.250       22.00       1.000    
          41   4.608      0.5249E-01  0.1878E+25  0.6541E+23  0.3305E+25  0.1148E+24  0.1015E-12  0.9363E-13   0.000      0.2347E-14   0.000      0.2711E-18  0.3989E-16  0.3315E-19  0.1631E-15 -0.1233E-15   1.488       44.00       2.000    
          42   4.788      0.5458E-01  0.1889E+25  0.6842E+23  0.3331E+25  0.1191E+24  0.1014E-12  0.9313E-13   0.000      0.2339E-14   0.000      0.2587E-18  0.4329E-16  0.3796E-19  0.1711E-15 -0.1277E-15   1.773       49.00       2.000    
          43   4.974      0.5652E-01  0.1897E+25  0.7114E+23  0.3355E+25  0.1236E+24  0.1012E-12  0.9270E-13   0.000      0.2330E-14   0.000      0.2469E-18  0.4694E-16  0.4244E-19  0.1787E-15 -0.1318E-15   1.773       27.00       1.000    
          44   5.168      0.5853E-01  0.1908E+25  0.7419E+23  0.3384E+25  0.1284E+24  0.1010E-12  0.9216E-13   0.000      0.2315E-14   0.000      0.2347E-18  0.5096E-16  0.4692E-19  0.1865E-15 -0.1356E-15   2.111       60.00       2.000    
          45   5.369      0.6044E-01  0.1918E+25  0.7697E+23  0.3412E+25  0.1336E+24  0.1008E-12  0.9170E-13   0.000      0.2302E-14   0.000      0.2236E-18  0.5528E-16  0.5120E-19  0.1944E-15 -0.1392E-15   2.111       33.00       1.000    
          46   5.578      0.6245E-01  0.1929E+25  0.8019E+23  0.3447E+25  0.1396E+24  0.1006E-12  0.9119E-13   0.000      0.2285E-14   0.000      0.2124E-18  0.6001E-16  0.5553E-19  0.2029E-15 -0.1428E-15   2.515       72.00       2.000    
          47   5.795      0.6438E-01  0.1939E+25  0.8315E+23  0.3480E+25  0.1458E+24  0.1004E-12  0.9069E-13   0.000      0.2269E-14   0.000      0.2019E-18  0.6513E-16  0.5975E-19  0.2114E-15 -0.1462E-15   2.515       39.00       1.000    
          48   6.021      0.6671E-01  0.1957E+25  0.8711E+23  0.3523E+25  0.1531E+24  0.1002E-12  0.8986E-13   0.000      0.2249E-14   0.000      0.1909E-18  0.7095E-16  0.6470E-19  0.2213E-15 -0.1502E-15   2.995       81.00       2.000    
          49   6.255      0.6871E-01  0.1969E+25  0.9033E+23  0.3562E+25  0.1609E+24  0.9994E-13  0.8932E-13   0.000      0.2230E-14   0.000      0.1810E-18  0.7704E-16  0.6891E-19  0.2305E-15 -0.1534E-15   2.995       43.00       1.000    
          50   6.499      0.7079E-01  0.1982E+25  0.9378E+23  0.3605E+25  0.1697E+24  0.9968E-13  0.8875E-13   0.000      0.2209E-14   0.000      0.1715E-18  0.8369E-16  0.7320E-19  0.2403E-15 -0.1565E-15   2.995       43.00       1.000    
          51   6.752      0.7296E-01  0.1995E+25  0.9749E+23  0.3652E+25  0.1801E+24  0.9941E-13  0.8815E-13   0.000      0.2187E-14   0.000      0.1623E-18  0.9096E-16  0.7757E-19  0.2507E-15 -0.1597E-15   2.995       44.00       1.000    
          52   7.014      0.7525E-01  0.2010E+25  0.1015E+24  0.3704E+25  0.1925E+24  0.9911E-13  0.8750E-13   0.000      0.2163E-14   0.000      0.1534E-18  0.9890E-16  0.8206E-19  0.2619E-15 -0.1629E-15   2.995       44.00       1.000    
          53   7.288      0.7787E-01  0.2027E+25  0.1066E+24  0.3766E+25  0.2084E+24  0.9879E-13  0.8677E-13   0.000      0.2139E-14   0.000      0.1448E-18  0.1077E-15  0.8705E-19  0.2745E-15 -0.1667E-15   3.567       94.00       2.000    
          54   7.571      0.8047E-01  0.2044E+25  0.1117E+24  0.3831E+25  0.2283E+24  0.9845E-13  0.8603E-13   0.000      0.2113E-14   0.000      0.1365E-18  0.1172E-15  0.9181E-19  0.2875E-15 -0.1702E-15   3.567       50.00       1.000    
          55   7.866      0.8332E-01  0.2064E+25  0.1175E+24  0.3905E+25  0.2550E+24  0.9808E-13  0.8524E-13   0.000      0.2087E-14   0.000      0.1286E-18  0.1277E-15  0.9681E-19  0.3019E-15 -0.1740E-15   3.567       51.00       1.000    
          56   8.172      0.8654E-01  0.2084E+25  0.1244E+24  0.3991E+25  0.2922E+24  0.9768E-13  0.8438E-13   0.000      0.2060E-14   0.000      0.1209E-18  0.1392E-15  0.1021E-18  0.3177E-15 -0.1784E-15   3.567       52.00       1.000    
          57   8.490      0.9028E-01  0.2108E+25  0.1329E+24  0.4092E+25  0.3457E+24  0.9724E-13  0.8344E-13   0.000      0.2032E-14   0.000      0.1135E-18  0.1519E-15  0.1080E-18  0.3356E-15 -0.1835E-15   3.567       53.00       1.000    
          58   8.821      0.9482E-01  0.2134E+25  0.1440E+24  0.4213E+25  0.4239E+24  0.9673E-13  0.8242E-13   0.000      0.2002E-14   0.000      0.1064E-18  0.1661E-15  0.1145E-18  0.3561E-15 -0.1900E-15   3.567       53.00       1.000    
          59   9.165      0.1006      0.2164E+25  0.1590E+24  0.4357E+25  0.5385E+24  0.9615E-13  0.8128E-13   0.000      0.1971E-14   0.000      0.9938E-19  0.1817E-15  0.1221E-18  0.3802E-15 -0.1983E-15   3.567       52.00       1.000    
          60   9.521      0.1085      0.2200E+25  0.1810E+24  0.4536E+25  0.7091E+24  0.9544E-13  0.7996E-13   0.000      0.1939E-14   0.000      0.9260E-19  0.1994E-15  0.1318E-18  0.4097E-15 -0.2105E-15   4.248       101.0       2.000    
          61   9.892      0.1189      0.2241E+25  0.2107E+24  0.4732E+25  0.9365E+24  0.9459E-13  0.7849E-13   0.000      0.1902E-14   0.000      0.8581E-19  0.2193E-15  0.1436E-18  0.4453E-15 -0.2263E-15   4.248       51.00       1.000    
          62   10.28      0.1331      0.2289E+25  0.2521E+24  0.4938E+25  0.1222E+25  0.9355E-13  0.7685E-13   0.000      0.1860E-14   0.000      0.7908E-19  0.2417E-15  0.1589E-18  0.4892E-15 -0.2477E-15   4.248       20.00       1.000    
          63   10.68      0.1516      0.2344E+25  0.3068E+24  0.5135E+25  0.1543E+25  0.9230E-13  0.7505E-13   0.000      0.1814E-14   0.000      0.7249E-19  0.2672E-15  0.1782E-18  0.5420E-15 -0.2751E-15   4.248       46.00       1.000    
          64   11.09      0.1748      0.2404E+25  0.3754E+24  0.5303E+25  0.1871E+25  0.9084E-13  0.7316E-13   0.000      0.1763E-14   0.000      0.6611E-19  0.2958E-15  0.2019E-18  0.6038E-15 -0.3082E-15   4.248       47.00       1.000    
          65   11.52      0.2022      0.2468E+25  0.4565E+24  0.5431E+25  0.2178E+25  0.8923E-13  0.7126E-13   0.000      0.1709E-14   0.000      0.6008E-19  0.3278E-15  0.2297E-18  0.6731E-15 -0.3456E-15   4.248       44.00       1.000    
          66   11.97      0.2332      0.2534E+25  0.5479E+24  0.5516E+25  0.2451E+25  0.8749E-13  0.6942E-13   0.000      0.1653E-14   0.000      0.5449E-19  0.3632E-15  0.2611E-18  0.7485E-15 -0.3856E-15   4.248       41.00       1.000    
          67   12.44      0.2674      0.2598E+25  0.6477E+24  0.5565E+25  0.2688E+25  0.8566E-13  0.6769E-13   0.000      0.1596E-14   0.000      0.4937E-19  0.4021E-15  0.2959E-18  0.8285E-15 -0.4268E-15   4.248       37.00       1.000    
          68   12.92      0.3049      0.2667E+25  0.7566E+24  0.5589E+25  0.2890E+25  0.8374E-13  0.6596E-13   0.000      0.1537E-14   0.000      0.4461E-19  0.4454E-15  0.3345E-18  0.9145E-15 -0.4689E-15   5.060       64.00       2.000    
          69   13.43      0.3441      0.2726E+25  0.8685E+24  0.5583E+25  0.3062E+25  0.8184E-13  0.6452E-13   0.000      0.1480E-14   0.000      0.4043E-19  0.4915E-15  0.3749E-18  0.1001E-14 -0.5093E-15   5.060       29.00       1.000    
