BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
C4F7N                                                           
cross_section_C4F7N.txt
--------------------------------------------------
CO2                                                             
cross_section_CO2_IST-Lisbon.txt
 
 
 
 Conditions
A1     Electric field / N (Td)                                         
A2     Angular frequency / N (m3/s)               0.000    
A3     Cosine of E-B field angle                  0.000    
A4     Gas temperature (K)                        300.0    
A5     Excitation temperature (K)                 300.0    
A6     Transition energy (eV)                     0.000    
A7     Ionization degree                          0.000    
A8     Plasma density (1/m3)                     0.1000E+19
A9     Ion charge parameter                       1.000    
A10    Ion/neutral mass ratio                     1.000    
A11    e-e momentum effects                       0.000    
A12    Energy sharing                             1.000    
A13    Growth model                               1.000    
A14    Maxwellian mean energy (eV)                0.000    
A15    # of grid points                           200.0    
A16    Grid type                                                       
A17    Maximum energy                                                  
A18    Precision                                 0.1000E-09
A19    Convergence                               0.1000E-03
A20    Maximum # of iterations                    1000.    
A21    Mole fraction C4F7N                       0.5000E-01
A22    Mole fraction CO2                         0.9500    
          40   4.435       3.000       1.346    
          41   4.608       3.000       1.603    
          42   4.788       0.000       200.0    
          43   4.974       3.000       3.567    
          44   5.168       3.000       3.567    
          45   5.369       3.000       3.567    
          46   5.578       3.000       3.567    
          47   5.795       3.000       3.567    
          48   6.021       3.000       3.567    
          49   6.255       3.000       3.567    
          50   6.499       3.000       3.567    
          51   6.752       3.000       3.567    
          52   7.014       3.000       3.567    
          53   7.288       3.000       3.567    
          54   7.571       3.000       3.567    
          55   7.866       3.000       4.248    
          56   8.172       3.000       4.248    
          57   8.490       3.000       4.248    
          58   8.821       3.000       4.248    
          59   9.165       3.000       4.248    
          60   9.521       3.000       4.248    
          61   9.892       3.000       4.248    
          62   10.28       3.000       4.248    
          63   10.68       3.000       4.248    
          64   11.09       3.000       4.248    
          65   11.52       3.000       5.060    
          66   11.97       3.000       5.060    
          67   12.44       3.000       5.060    
          68   12.92       3.000       5.060    
          69   13.43       3.000       5.060    
          70   13.95       3.000       6.026    
          71   14.49       3.000       6.026    
          72   15.06       3.000       7.177    
          73   15.64       3.000       7.177    
          74   16.25       3.000       8.548    
          75   16.89       3.000       8.548    
          76   17.54       3.000       8.548    
          77   18.23       3.000       8.548    
          78   18.94       3.000       10.18    
          79   19.67       3.000       10.18    
          80   20.44       3.000       10.18    
          81   21.23       3.000       12.12    
          82   22.06       3.000       12.12    
          83   22.92       3.000       12.12    
          84   23.81       3.000       12.12    
          85   24.74       3.000       14.42    
          86   25.70       3.000       14.42    
          87   26.70       3.000       14.42    
          88   27.74       3.000       14.42    
          89   28.82       3.000       14.42    
          90   29.95       3.000       14.42    
          91   31.11       3.000       17.13    
          92   32.32       3.000       17.13    
          93   33.58       3.000       17.13    
          94   34.89       3.000       17.13    
          95   36.25       3.000       17.13    
          96   37.66       3.000       18.15    
          97   39.13       3.000       18.15    
          98   40.65       3.000       18.15    
          99   42.23       3.000       18.15    
         100   43.88       3.000       21.55    
         101   45.58       3.000       21.55    
         102   47.36       3.000       21.55    
         103   49.20       3.000       21.55    
         104   51.12       3.000       21.55    
         105   53.11       3.000       21.55    
         106   55.18       3.000       21.55    
         107   57.32       3.000       21.55    
         108   59.56       3.000       25.56    
         109   61.87       3.000       25.56    
         110   64.28       3.000       25.56    
         111   66.79       3.000       25.56    
         112   69.39       3.000       25.56    
         113   72.09       3.000       25.56    
         114   74.90       3.000       25.56    
         115   77.81       3.000       25.56    
         116   80.84       3.000       30.30    
         117   83.99       3.000       30.30    
         118   87.26       3.000       30.30    
         119   90.66       3.000       30.30    
         120   94.19       3.000       30.30    
         121   97.85       3.000       30.30    
         122   101.7       3.000       30.30    
         123   105.6       3.000       30.30    
         124   109.7       3.000       30.30    
         125   114.0       3.000       35.91    
         126   118.4       3.000       35.91    
         127   123.1       3.000       35.91    
         128   127.8       3.000       35.91    
         129   132.8       3.000       35.91    
         130   138.0       3.000       35.91    
         131   143.4       3.000       35.91    
         132   148.9       3.000       35.91    
         133   154.7       3.000       42.53    
         134   160.8       3.000       42.53    
         135   167.0       3.000       42.53    
         136   173.5       3.000       42.53    
         137   180.3       3.000       42.53    
         138   187.3       3.000       42.53    
         139   194.6       3.000       42.53    
         140   202.2       3.000       42.53    
         141   210.1       3.000       50.37    
         142   218.2       3.000       50.37    
         143   226.7       3.000       50.37    
         144   235.6       3.000       50.37    
         145   244.7       3.000       50.37    
         146   254.3       3.000       50.37    
         147   264.2       3.000       50.37    
         148   274.4       3.000       50.37    
         149   285.1       3.000       59.63    
         150   296.2       3.000       59.63    
         151   307.8       3.000       59.63    
         152   319.7       3.000       59.63    
         153   332.2       3.000       59.63    
         154   345.1       3.000       59.63    
         155   358.6       3.000       59.63    
         156   372.5       3.000       70.57    
         157   387.0       3.000       70.57    
         158   402.1       3.000       70.57    
         159   417.8       3.000       70.57    
         160   434.0       3.000       70.57    
         161   450.9       3.000       70.57    
         162   468.5       3.000       83.51    
         163   486.7       3.000       83.51    
         164   505.7       3.000       83.51    
         165   525.3       3.000       83.51    
         166   545.8       3.000       83.51    
         167   567.1       3.000       83.51    
         168   589.1       3.000       98.81    
         169   612.1       3.000       98.81    
         170   635.9       3.000       98.81    
         171   660.7       3.000       98.81    
         172   686.4       3.000       98.81    
         173   713.1       3.000       98.81    
         174   740.9       3.000       116.9    
         175   769.7       3.000       116.9    
         176   799.7       3.000       116.9    
         177   830.8       3.000       116.9    
         178   863.2       3.000       116.9    
         179   896.8       3.000       138.3    
         180   931.7       3.000       138.3    
         181   968.0       3.000       138.3    
         182   1006.       3.000       138.3    
         183   1045.       3.000       138.3    
         184   1085.       3.000       163.5    
         185   1128.       3.000       163.5    
         186   1172.       3.000       163.5    
         187   1217.       3.000       163.5    
         188   1265.       3.000       163.5    
         189   1314.       3.000       193.4    
         190   1365.       3.000       193.4    
         191   1418.       3.000       193.4    
         192   1473.       3.000       193.4    
         193   1531.       3.000       228.7    
         194   1590.       3.000       228.7    
         195   1652.       3.000       228.7    
         196   1717.       3.000       228.7    
         197   1783.       3.000       270.4    
         198   1853.       3.000       270.4    
         199   1925.       3.000       270.4    
         200   2000.       3.000       319.7    
 
 
 Transport coefficients
A1     Mean energy (eV)                                                
A2     Mobility *N (1/m/V/s)                                           
A6     Diffusion coefficient *N (1/m/s)                                
A11    Energy mobility *N (1/m/V/s)                                    
A12    Energy diffusion coef. D*N (1/m/s)                              
A13    Total collision freq. /N (m3/s)                                 
A14    Momentum frequency /N (m3/s)                                    
A16    Total ionization freq. /N (m3/s)                                
A17    Total attachment freq. /N (m3/s)                                
A18    Townsend ioniz. coef. alpha/N (m2)                              
A19    Townsend attach. coef. eta/N (m2)                               
A20    Power /N (eV m3/s)                                              
A21    Elastic power loss /N (eV m3/s)                                 
A22    Inelastic power loss /N (eV m3/s)                               
A23    Growth power /N (eV m3/s)                                       
A27    Maximum energy                                                  
A28    # of iterations                                                 
A29    # of grid trials                                                
A30    Error code                                                      
          R#    E/N (Td)      A1          A2          A6         A11         A12         A13         A14         A16         A17         A18         A19         A20         A21         A22         A23         A27         A28         A29         A30    
           1   1.000      0.3066E-02  0.1917E+25  0.4396E+22  0.3370E+25  0.2370E+23  0.9547E-13  0.9173E-13   0.000      0.1588E-14   0.000      0.8283E-18  0.1917E-17 -0.8773E-19  0.6982E-17 -0.4971E-17  0.4714       66.00       2.000       0.000    
           2   1.039      0.3160E-02  0.1911E+25  0.4489E+22  0.3348E+25  0.2366E+23  0.9568E-13  0.9205E-13   0.000      0.1627E-14   0.000      0.8198E-18  0.2062E-17 -0.8744E-19  0.7399E-17 -0.5243E-17  0.4714       32.00       1.000       0.000    
           3   1.079      0.3259E-02  0.1904E+25  0.4587E+22  0.3326E+25  0.2364E+23  0.9590E-13  0.9238E-13   0.000      0.1668E-14   0.000      0.8117E-18  0.2218E-17 -0.8715E-19  0.7846E-17 -0.5535E-17  0.4714       32.00       1.000       0.000    
           4   1.121      0.3362E-02  0.1897E+25  0.4691E+22  0.3305E+25  0.2362E+23  0.9611E-13  0.9270E-13   0.000      0.1711E-14   0.000      0.8040E-18  0.2386E-17 -0.8685E-19  0.8327E-17 -0.5848E-17  0.4714       33.00       1.000       0.000    
           5   1.165      0.3470E-02  0.1891E+25  0.4800E+22  0.3285E+25  0.2363E+23  0.9631E-13  0.9301E-13   0.000      0.1755E-14   0.000      0.7968E-18  0.2567E-17 -0.8655E-19  0.8844E-17 -0.6185E-17  0.4714       33.00       1.000       0.000    
           6   1.210      0.3582E-02  0.1885E+25  0.4914E+22  0.3265E+25  0.2364E+23  0.9652E-13  0.9332E-13   0.000      0.1802E-14   0.000      0.7899E-18  0.2761E-17 -0.8624E-19  0.9400E-17 -0.6547E-17  0.4714       33.00       1.000       0.000    
           7   1.258      0.3699E-02  0.1879E+25  0.5035E+22  0.3247E+25  0.2368E+23  0.9672E-13  0.9363E-13   0.000      0.1850E-14   0.000      0.7833E-18  0.2971E-17 -0.8592E-19  0.9997E-17 -0.6935E-17  0.4714       34.00       1.000       0.000    
           8   1.307      0.3821E-02  0.1873E+25  0.5161E+22  0.3229E+25  0.2373E+23  0.9692E-13  0.9393E-13   0.000      0.1901E-14   0.000      0.7771E-18  0.3196E-17 -0.8560E-19  0.1064E-16 -0.7353E-17  0.4714       35.00       1.000       0.000    
           9   1.357      0.3948E-02  0.1867E+25  0.5294E+22  0.3211E+25  0.2380E+23  0.9712E-13  0.9422E-13   0.000      0.1954E-14   0.000      0.7712E-18  0.3439E-17 -0.8526E-19  0.1133E-16 -0.7801E-17  0.4714       35.00       1.000       0.000    
          10   1.410      0.4080E-02  0.1861E+25  0.5433E+22  0.3195E+25  0.2389E+23  0.9732E-13  0.9451E-13   0.000      0.2009E-14   0.000      0.7655E-18  0.3701E-17 -0.8492E-19  0.1207E-16 -0.8283E-17  0.4714       36.00       1.000       0.000    
          11   1.465      0.4218E-02  0.1855E+25  0.5579E+22  0.3179E+25  0.2401E+23  0.9751E-13  0.9480E-13   0.000      0.2067E-14   0.000      0.7602E-18  0.3983E-17 -0.8456E-19  0.1287E-16 -0.8801E-17  0.4714       37.00       1.000       0.000    
          12   1.522      0.4362E-02  0.1850E+25  0.5732E+22  0.3164E+25  0.2416E+23  0.9770E-13  0.9508E-13   0.000      0.2126E-14   0.000      0.7551E-18  0.4286E-17 -0.8420E-19  0.1373E-16 -0.9358E-17  0.4714       37.00       1.000       0.000    
          13   1.581      0.4513E-02  0.1845E+25  0.5894E+22  0.3149E+25  0.2434E+23  0.9789E-13  0.9535E-13   0.000      0.2189E-14   0.000      0.7503E-18  0.4614E-17 -0.8382E-19  0.1466E-16 -0.9958E-17  0.4714       38.00       1.000       0.000    
          14   1.643      0.4670E-02  0.1840E+25  0.6063E+22  0.3135E+25  0.2455E+23  0.9808E-13  0.9561E-13   0.000      0.2254E-14   0.000      0.7457E-18  0.4966E-17 -0.8342E-19  0.1566E-16 -0.1060E-16  0.4714       39.00       1.000       0.000    
          15   1.707      0.4835E-02  0.1835E+25  0.6242E+22  0.3122E+25  0.2480E+23  0.9826E-13  0.9587E-13   0.000      0.2322E-14   0.000      0.7413E-18  0.5346E-17 -0.8301E-19  0.1673E-16 -0.1130E-16  0.4714       41.00       1.000       0.000    
          16   1.773      0.5007E-02  0.1830E+25  0.6430E+22  0.3110E+25  0.2510E+23  0.9845E-13  0.9612E-13   0.000      0.2392E-14   0.000      0.7372E-18  0.5755E-17 -0.8258E-19  0.1789E-16 -0.1205E-16  0.4714       42.00       1.000       0.000    
          17   1.843      0.5188E-02  0.1825E+25  0.6628E+22  0.3098E+25  0.2545E+23  0.9863E-13  0.9637E-13   0.000      0.2466E-14   0.000      0.7332E-18  0.6196E-17 -0.8213E-19  0.1915E-16 -0.1287E-16  0.4714       43.00       1.000       0.000    
          18   1.914      0.5379E-02  0.1821E+25  0.6838E+22  0.3087E+25  0.2586E+23  0.9881E-13  0.9661E-13   0.000      0.2542E-14   0.000      0.7295E-18  0.6671E-17 -0.8166E-19  0.2050E-16 -0.1375E-16  0.4714       45.00       1.000       0.000    
          19   1.989      0.5650E-02  0.1837E+25  0.7322E+22  0.3120E+25  0.2672E+23  0.9908E-13  0.9573E-13   0.000      0.2646E-14   0.000      0.7241E-18  0.7267E-17 -0.8115E-19  0.2241E-16 -0.1506E-16  0.5615       97.00       2.000       0.000    
          20   2.066      0.5864E-02  0.1832E+25  0.7556E+22  0.3108E+25  0.2731E+23  0.9926E-13  0.9601E-13   0.000      0.2728E-14   0.000      0.7208E-18  0.7821E-17 -0.8061E-19  0.2401E-16 -0.1611E-16  0.5615       52.00       1.000       0.000    
          21   2.147      0.6094E-02  0.1827E+25  0.7808E+22  0.3096E+25  0.2801E+23  0.9943E-13  0.9628E-13   0.000      0.2814E-14   0.000      0.7176E-18  0.8418E-17 -0.8003E-19  0.2575E-16 -0.1725E-16  0.5615       55.00       1.000       0.000    
          22   2.230      0.6341E-02  0.1822E+25  0.8083E+22  0.3086E+25  0.2887E+23  0.9960E-13  0.9654E-13   0.000      0.2904E-14   0.000      0.7146E-18  0.9062E-17 -0.7941E-19  0.2766E-16 -0.1852E-16  0.5615       58.00       1.000       0.000    
          23   2.317      0.6612E-02  0.1817E+25  0.8388E+22  0.3078E+25  0.2992E+23  0.9977E-13  0.9679E-13   0.000      0.2997E-14   0.000      0.7117E-18  0.9756E-17 -0.7874E-19  0.2975E-16 -0.1992E-16  0.5615       62.00       1.000       0.000    
          24   2.407      0.6915E-02  0.1813E+25  0.8731E+22  0.3070E+25  0.3125E+23  0.9995E-13  0.9703E-13   0.000      0.3094E-14   0.000      0.7090E-18  0.1050E-16 -0.7799E-19  0.3208E-16 -0.2149E-16  0.5615       67.00       1.000       0.000    
          25   2.501      0.7261E-02  0.1809E+25  0.9128E+22  0.3066E+25  0.3296E+23  0.1001E-12  0.9725E-13   0.000      0.3195E-14   0.000      0.7063E-18  0.1131E-16 -0.7713E-19  0.3468E-16 -0.2329E-16  0.5615       73.00       1.000       0.000    
          26   2.598      0.7672E-02  0.1805E+25  0.9609E+22  0.3064E+25  0.3526E+23  0.1003E-12  0.9745E-13   0.000      0.3300E-14   0.000      0.7036E-18  0.1219E-16 -0.7612E-19  0.3767E-16 -0.2541E-16  0.5615       81.00       1.000       0.000    
          27   2.700      0.8191E-02  0.1802E+25  0.1022E+23  0.3067E+25  0.3849E+23  0.1005E-12  0.9763E-13   0.000      0.3408E-14   0.000      0.7008E-18  0.1313E-16 -0.7484E-19  0.4121E-16 -0.2801E-16  0.5615       92.00       1.000       0.000    
          28   2.805      0.8904E-02  0.1799E+25  0.1109E+23  0.3077E+25  0.4325E+23  0.1006E-12  0.9776E-13   0.000      0.3521E-14   0.000      0.6977E-18  0.1415E-16 -0.7309E-19  0.4566E-16 -0.3144E-16  0.5615       106.0       1.000       0.000    
          29   2.914      0.1002E-01  0.1798E+25  0.1246E+23  0.3101E+25  0.5077E+23  0.1008E-12  0.9780E-13   0.000      0.3636E-14   0.000      0.6938E-18  0.1527E-16 -0.7034E-19  0.5186E-16 -0.3652E-16  0.5615       127.0       1.000       0.000    
          30   3.027      0.1251E-01  0.1812E+25  0.1573E+23  0.3174E+25  0.6518E+23  0.1009E-12  0.9705E-13   0.000      0.3758E-14   0.000      0.6850E-18  0.1661E-16 -0.6433E-19  0.6381E-16 -0.4713E-16  0.6687       316.0       2.000       0.000    
          31   3.145      0.1776E-01  0.1826E+25  0.2238E+23  0.3252E+25  0.8480E+23  0.1010E-12  0.9630E-13   0.000      0.3854E-14   0.000      0.6710E-18  0.1807E-16 -0.5149E-19  0.8668E-16 -0.6855E-16  0.6687       167.0       1.000       0.000    
          32   3.268      0.2802E-01  0.1869E+25  0.3563E+23  0.3342E+25  0.1039E+24  0.1009E-12  0.9408E-13   0.000      0.3918E-14   0.000      0.6413E-18  0.1996E-16 -0.2649E-19  0.1299E-15 -0.1099E-15  0.7965       237.0       2.000       0.000    
          33   3.395      0.3660E-01  0.1897E+25  0.4665E+23  0.3380E+25  0.1133E+24  0.1007E-12  0.9272E-13   0.000      0.3953E-14   0.000      0.6139E-18  0.2186E-16 -0.5664E-20  0.1667E-15 -0.1448E-15  0.7965       79.00       1.000       0.000    
          34   3.527      0.4362E-01  0.1921E+25  0.5576E+23  0.3408E+25  0.1196E+24  0.1005E-12  0.9157E-13   0.000      0.3980E-14   0.000      0.5875E-18  0.2389E-16  0.1126E-19  0.1976E-15 -0.1737E-15  0.7965       58.00       1.000       0.000    
          35   3.664      0.5037E-01  0.1953E+25  0.6473E+23  0.3437E+25  0.1250E+24  0.1003E-12  0.9007E-13   0.000      0.4001E-14   0.000      0.5592E-18  0.2622E-16  0.2742E-19  0.2278E-15 -0.2016E-15  0.9486       92.00       2.000       0.000    
          36   3.807      0.5483E-01  0.1968E+25  0.7066E+23  0.3458E+25  0.1293E+24  0.1002E-12  0.8937E-13   0.000      0.4018E-14   0.000      0.5363E-18  0.2852E-16  0.3795E-19  0.2489E-15 -0.2204E-15  0.9486       39.00       1.000       0.000    
          37   3.955      0.5906E-01  0.1987E+25  0.7649E+23  0.3482E+25  0.1337E+24  0.1000E-12  0.8851E-13   0.000      0.4031E-14   0.000      0.5128E-18  0.3109E-16  0.4786E-19  0.2692E-15 -0.2382E-15   1.130       67.00       2.000       0.000    
          38   4.109      0.6237E-01  0.2000E+25  0.8105E+23  0.3503E+25  0.1379E+24  0.9984E-13  0.8796E-13   0.000      0.4042E-14   0.000      0.4919E-18  0.3376E-16  0.5547E-19  0.2859E-15 -0.2522E-15   1.130       30.00       1.000       0.000    
          39   4.269      0.6591E-01  0.2020E+25  0.8613E+23  0.3529E+25  0.1424E+24  0.9965E-13  0.8706E-13   0.000      0.4049E-14   0.000      0.4694E-18  0.3682E-16  0.6356E-19  0.3038E-15 -0.2670E-15   1.346       59.00       2.000       0.000    
          40   4.435      0.6907E-01  0.2039E+25  0.9081E+23  0.3556E+25  0.1471E+24  0.9946E-13  0.8626E-13   0.000      0.4052E-14   0.000      0.4480E-18  0.4011E-16  0.7065E-19  0.3201E-15 -0.2800E-15   1.603       93.00       2.000       0.000    
          41   4.608      0.1281      0.2243E+25  0.2647E+24  0.5257E+25  0.1536E+25  0.9555E-13  0.7841E-13   0.000      0.3853E-14   0.000      0.3728E-18  0.4763E-16  0.1333E-18  0.5415E-15 -0.4939E-15   3.224       1001.       5.000       1.000    
          42   4.788      0.1598      0.2337E+25  0.3594E+24  0.5648E+25  0.1904E+25  0.9346E-13  0.7527E-13   0.000      0.3758E-14   0.000      0.3359E-18  0.5356E-16  0.1644E-18  0.6542E-15 -0.6005E-15   3.567       993.0       11.00       0.000    
          43   4.974      0.1907      0.2426E+25  0.4533E+24  0.5906E+25  0.2177E+25  0.9146E-13  0.7251E-13   0.000      0.3667E-14   0.000      0.3040E-18  0.6001E-16  0.1929E-18  0.7595E-15 -0.6994E-15   3.567       103.0       1.000       0.000    
          44   5.168      0.2221      0.2510E+25  0.5484E+24  0.6077E+25  0.2388E+25  0.8949E-13  0.7007E-13   0.000      0.3577E-14   0.000      0.2757E-18  0.6703E-16  0.2215E-18  0.8614E-15 -0.7944E-15   3.567       86.00       1.000       0.000    
          45   5.369      0.2538      0.2590E+25  0.6441E+24  0.6189E+25  0.2558E+25  0.8756E-13  0.6792E-13   0.000      0.3487E-14   0.000      0.2508E-18  0.7464E-16  0.2503E-18  0.9597E-15 -0.8852E-15   3.567       74.00       1.000       0.000    
          46   5.578      0.2858      0.2664E+25  0.7400E+24  0.6260E+25  0.2700E+25  0.8568E-13  0.6603E-13   0.000      0.3398E-14   0.000      0.2287E-18  0.8288E-16  0.2791E-18  0.1054E-14 -0.9714E-15   3.567       65.00       1.000       0.000    
          47   5.795      0.3181      0.2733E+25  0.8360E+24  0.6302E+25  0.2821E+25  0.8386E-13  0.6437E-13   0.000      0.3310E-14   0.000      0.2090E-18  0.9176E-16  0.3080E-18  0.1144E-14 -0.1053E-14   3.567       58.00       1.000       0.000    
          48   6.021      0.3505      0.2796E+25  0.9316E+24  0.6320E+25  0.2926E+25  0.8209E-13  0.6292E-13   0.000      0.3223E-14   0.000      0.1915E-18  0.1013E-15  0.3371E-18  0.1231E-14 -0.1130E-14   3.567       53.00       1.000       0.000    
          49   6.255      0.3829      0.2853E+25  0.1027E+25  0.6320E+25  0.3019E+25  0.8039E-13  0.6165E-13   0.000      0.3137E-14   0.000      0.1758E-18  0.1116E-15  0.3663E-18  0.1313E-14 -0.1201E-14   3.567       48.00       1.000       0.000    
          50   6.499      0.4155      0.2904E+25  0.1121E+25  0.6306E+25  0.3103E+25  0.7874E-13  0.6056E-13   0.000      0.3052E-14   0.000      0.1617E-18  0.1226E-15  0.3957E-18  0.1390E-14 -0.1268E-14   3.567       45.00       1.000       0.000    
          51   6.752      0.4479      0.2950E+25  0.1213E+25  0.6280E+25  0.3178E+25  0.7717E-13  0.5963E-13   0.000      0.2969E-14   0.000      0.1491E-18  0.1345E-15  0.4252E-18  0.1464E-14 -0.1330E-14   3.567       41.00       1.000       0.000    
          52   7.014      0.4804      0.2990E+25  0.1305E+25  0.6244E+25  0.3247E+25  0.7567E-13  0.5883E-13   0.000      0.2887E-14   0.000      0.1377E-18  0.1471E-15  0.4549E-18  0.1534E-14 -0.1387E-14   3.567       39.00       1.000       0.000    
          53   7.288      0.5126      0.3024E+25  0.1395E+25  0.6199E+25  0.3309E+25  0.7424E-13  0.5817E-13   0.000      0.2807E-14   0.000      0.1274E-18  0.1606E-15  0.4847E-18  0.1599E-14 -0.1439E-14   3.567       36.00       1.000       0.000    
          54   7.571      0.5468      0.3057E+25  0.1489E+25  0.6149E+25  0.3368E+25  0.7277E-13  0.5754E-13   0.000      0.2729E-14   0.000      0.1179E-18  0.1752E-15  0.5169E-18  0.1667E-14 -0.1492E-14   4.248       66.00       2.000       0.000    
          55   7.866      0.5785      0.3079E+25  0.1575E+25  0.6090E+25  0.3422E+25  0.7149E-13  0.5712E-13   0.000      0.2652E-14   0.000      0.1095E-18  0.1905E-15  0.5470E-18  0.1724E-14 -0.1534E-14   4.248       31.00       1.000       0.000    
          56   8.172      0.6100      0.3096E+25  0.1658E+25  0.6027E+25  0.3471E+25  0.7029E-13  0.5681E-13   0.000      0.2578E-14   0.000      0.1019E-18  0.2068E-15  0.5772E-18  0.1778E-14 -0.1572E-14   4.248       29.00       1.000       0.000    
          57   8.490      0.6411      0.3108E+25  0.1739E+25  0.5959E+25  0.3516E+25  0.6915E-13  0.5658E-13   0.000      0.2505E-14   0.000      0.9491E-19  0.2241E-15  0.6077E-18  0.1829E-14 -0.1606E-14   4.248       28.00       1.000       0.000    
          58   8.821      0.6720      0.3116E+25  0.1817E+25  0.5887E+25  0.3559E+25  0.6809E-13  0.5645E-13   0.000      0.2434E-14   0.000      0.8857E-19  0.2424E-15  0.6385E-18  0.1877E-14 -0.1636E-14   4.248       27.00       1.000       0.000    
          59   9.165      0.7025      0.3119E+25  0.1894E+25  0.5812E+25  0.3598E+25  0.6709E-13  0.5640E-13   0.000      0.2366E-14   0.000      0.8278E-19  0.2619E-15  0.6696E-18  0.1923E-14 -0.1662E-14   4.248       26.00       1.000       0.000    
          60   9.521      0.7326      0.3117E+25  0.1967E+25  0.5734E+25  0.3634E+25  0.6616E-13  0.5643E-13   0.000      0.2300E-14   0.000      0.7748E-19  0.2826E-15  0.7010E-18  0.1966E-14 -0.1685E-14   4.248       25.00       1.000       0.000    
          61   9.892      0.7623      0.3112E+25  0.2038E+25  0.5654E+25  0.3668E+25  0.6530E-13  0.5652E-13   0.000      0.2236E-14   0.000      0.7263E-19  0.3045E-15  0.7326E-18  0.2008E-14 -0.1704E-14   4.248       24.00       1.000       0.000    
          62   10.28      0.7915      0.3103E+25  0.2106E+25  0.5571E+25  0.3699E+25  0.6451E-13  0.5669E-13   0.000      0.2174E-14   0.000      0.6818E-19  0.3277E-15  0.7646E-18  0.2047E-14 -0.1721E-14   4.248       23.00       1.000       0.000    
          63   10.68      0.8203      0.3090E+25  0.2171E+25  0.5487E+25  0.3728E+25  0.6378E-13  0.5692E-13   0.000      0.2114E-14   0.000      0.6409E-19  0.3523E-15  0.7970E-18  0.2086E-14 -0.1735E-14   4.248       22.00       1.000       0.000    
          64   11.09      0.8491      0.3077E+25  0.2235E+25  0.5403E+25  0.3753E+25  0.6308E-13  0.5717E-13   0.000      0.2057E-14   0.000      0.6028E-19  0.3786E-15  0.8303E-18  0.2125E-14 -0.1747E-14   5.060       42.00       2.000       0.000    
          65   11.52      0.8769      0.3058E+25  0.2295E+25  0.5317E+25  0.3777E+25  0.6247E-13  0.5751E-13   0.000      0.2003E-14   0.000      0.5682E-19  0.4062E-15  0.8633E-18  0.2162E-14 -0.1756E-14   5.060       20.00       1.000       0.000    
          66   11.97      0.9042      0.3037E+25  0.2351E+25  0.5231E+25  0.3799E+25  0.6192E-13  0.5790E-13   0.000      0.1950E-14   0.000      0.5362E-19  0.4355E-15  0.8967E-18  0.2198E-14 -0.1763E-14   5.060       19.00       1.000       0.000    
          67   12.44      0.9311      0.3015E+25  0.2406E+25  0.5144E+25  0.3819E+25  0.6142E-13  0.5835E-13   0.000      0.1900E-14   0.000      0.5066E-19  0.4665E-15  0.9306E-18  0.2235E-14 -0.1769E-14   5.060       19.00       1.000       0.000    
